task_id,domain,task_category,core_scenario,current_image_path,image_exists,current_image_reuse_count,image_requirement,recommended_search_query,local_candidate_images,video_generation_prompt
erob_045,embodied_robotics,rigid_body_kinematics_and_coupling,AMR navigates around pallets with physically plausible wheel path and stable chassis geometry.,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,yes,5,"Use a clear industrial photo with visible joints, rigid links, axes, supports, load path, tool contact, or coupled mechanism geometry.",AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. robot arm quadruped mobile robot gripper sensor light curtain automated line rigid body kinematics and coupling real industrial photo high resolution,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x rigid_body_kinematics_and_coupling. Scene: AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. Reference subject: autonomous mobile robot warehouse. Camera and motion: perform a smooth constant-radius orbit around the subject; target motion value 45.0. Action: Show the requested rigid mechanism or load interaction with all links, joints, supports, contact points, and load paths staying physically coupled. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_046,embodied_robotics,rigid_body_kinematics_and_coupling,AMR navigates around pallets with physically plausible wheel path and stable chassis geometry.,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_02.jpg,yes,5,"Use a clear industrial photo with visible joints, rigid links, axes, supports, load path, tool contact, or coupled mechanism geometry.",AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. robot arm quadruped mobile robot gripper sensor light curtain automated line rigid body kinematics and coupling real industrial photo high resolution,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x rigid_body_kinematics_and_coupling. Scene: AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. Reference subject: autonomous mobile robot warehouse. Camera and motion: perform a slow horizontal pan while the mechanism operates; target motion value horizontal_pan_lr. Action: Show the requested rigid mechanism or load interaction with all links, joints, supports, contact points, and load paths staying physically coupled. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_047,embodied_robotics,rigid_body_kinematics_and_coupling,AMR navigates around pallets with physically plausible wheel path and stable chassis geometry.,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,yes,5,"Use a clear industrial photo with visible joints, rigid links, axes, supports, load path, tool contact, or coupled mechanism geometry.",AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. robot arm quadruped mobile robot gripper sensor light curtain automated line rigid body kinematics and coupling real industrial photo high resolution,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x rigid_body_kinematics_and_coupling. Scene: AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. Reference subject: autonomous mobile robot warehouse. Camera and motion: perform a smooth constant-radius orbit around the subject; target motion value 45.0. Action: Show the requested rigid mechanism or load interaction with all links, joints, supports, contact points, and load paths staying physically coupled. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_048,embodied_robotics,rigid_body_kinematics_and_coupling,AMR navigates around pallets with physically plausible wheel path and stable chassis geometry.,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_02.jpg,yes,5,"Use a clear industrial photo with visible joints, rigid links, axes, supports, load path, tool contact, or coupled mechanism geometry.",AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. robot arm quadruped mobile robot gripper sensor light curtain automated line rigid body kinematics and coupling real industrial photo high resolution,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x rigid_body_kinematics_and_coupling. Scene: AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. Reference subject: autonomous mobile robot warehouse. Camera and motion: perform a slow horizontal pan while the mechanism operates; target motion value horizontal_pan_lr. Action: Show the requested rigid mechanism or load interaction with all links, joints, supports, contact points, and load paths staying physically coupled. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_049,embodied_robotics,rigid_body_kinematics_and_coupling,AMR navigates around pallets with physically plausible wheel path and stable chassis geometry.,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,yes,5,"Use a clear industrial photo with visible joints, rigid links, axes, supports, load path, tool contact, or coupled mechanism geometry.",AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. robot arm quadruped mobile robot gripper sensor light curtain automated line rigid body kinematics and coupling real industrial photo high resolution,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x rigid_body_kinematics_and_coupling. Scene: AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. Reference subject: autonomous mobile robot warehouse. Camera and motion: perform a smooth constant-radius orbit around the subject; target motion value 45.0. Action: Show the requested rigid mechanism or load interaction with all links, joints, supports, contact points, and load paths staying physically coupled. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_050,embodied_robotics,rigid_body_kinematics_and_coupling,AMR navigates around pallets with physically plausible wheel path and stable chassis geometry.,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_02.jpg,yes,5,"Use a clear industrial photo with visible joints, rigid links, axes, supports, load path, tool contact, or coupled mechanism geometry.",AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. robot arm quadruped mobile robot gripper sensor light curtain automated line rigid body kinematics and coupling real industrial photo high resolution,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x rigid_body_kinematics_and_coupling. Scene: AMR navigates around pallets with physically plausible wheel path and stable chassis geometry. Reference subject: autonomous mobile robot warehouse. Camera and motion: perform a slow horizontal pan while the mechanism operates; target motion value horizontal_pan_lr. Action: Show the requested rigid mechanism or load interaction with all links, joints, supports, contact points, and load paths staying physically coupled. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_051,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg,yes,2,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_052,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg,yes,2,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_053,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg,yes,2,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_054,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,yes,2,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_055,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg,yes,1,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_056,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_06.jpg,yes,1,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_06.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_057,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg,yes,2,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_058,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg,yes,2,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_059,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg,yes,2,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_060,embodied_robotics,industrial_logic_and_compliance,Worker crosses light curtain; robot or machine performs emergency stop and remains stopped.,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg,yes,2,"Use a scene where the rule and trigger are visible: restricted zone, worker proximity, missing protective equipment, light curtain, vehicle intrusion, or hot-work hazard.",Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. robot arm quadruped mobile robot gripper sensor light curtain automated line industrial logic and compliance real industrial photo high resolution,dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_04.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_05.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x industrial_logic_and_compliance. Scene: Worker crosses light curtain; robot or machine performs emergency stop and remains stopped. Reference subject: robot cell light curtain. Camera and motion: hold a fixed monitoring view; no camera movement; target motion value 0.0. Action: Show the violation or trigger followed by the correct industrial response such as alarm, braking, stop, evacuation, lockout, or escalation. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
erob_061,embodied_robotics,rigid_body_kinematics_and_coupling,"Robot applies tool contact force to a workpiece; avoid tool penetration, floating force, and surface drift.",dataset/images/embodied_robotics/erob_robot_tool_contact_force/ref_01.jpg,yes,10,"Use a clear industrial photo with visible joints, rigid links, axes, supports, load path, tool contact, or coupled mechanism geometry.","Robot applies tool contact force to a workpiece; avoid tool penetration, floating force, and surface drift. robot arm quadruped mobile robot gripper sensor light curtain automated line rigid body kinematics and coupling real industrial photo high resolution",dataset/images/embodied_robotics/erob_robot_tool_contact_force/ref_01.jpg | dataset/images/embodied_robotics/erob_robot_tool_contact_force/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_01.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_02.jpg | dataset/images/embodied_robotics/erob_light_curtain_emergency_stop/ref_03.jpg,"Use the provided reference image as the first frame and visual anchor. Generate a 5-8 second realistic industrial video. FORGE-Bench Domain x Task cell: embodied_robotics x rigid_body_kinematics_and_coupling. Scene: Robot applies tool contact force to a workpiece; avoid tool penetration, floating force, and surface drift. Reference subject: robot sanding welding tool contact. Camera and motion: perform a smooth constant-radius orbit around the subject; target motion value 45.0. Action: Show the requested rigid mechanism or load interaction with all links, joints, supports, contact points, and load paths staying physically coupled. Optimize for the five evaluation dimensions: industrial logic, geometry, physics, temporal consistency, and reference/motion fidelity. Keep the same equipment identity, layout, colors, materials, background, and perspective cues from the reference image. Do not add text overlays, subtitles, logos, watermarks, extra machines, or unrelated people. Avoid melting, flicker, identity swaps, component-count changes, impossible floating loads, rigid-body bending, and accidental global scene changes."
